id,prediction
15520970,0.49190682
11617741,0.5231208
12911028,0.46737224
9959923,0.5231208
7226555,0.47264338
5716326,0.5067233
5793617,0.49938577
10976075,0.49936044
1869884,0.4872175
11177537,0.49936044
952158,0.49936044
7231765,0.51719546
20839,0.49876058
5138369,0.48453045
15028284,0.5369406
16863459,0.49201167
2844859,0.49936044
13251178,0.46737224
3850745,0.47741556
2275746,0.4814039
1661690,0.50177664
14068303,0.5022091
10294122,0.48452127
6255582,0.5231208
12174800,0.47851604
237748,0.49936044
16302808,0.49201167
12918553,0.48731464
783781,0.49936044
5812629,0.47741556
3250542,0.5067233
18367252,0.46737224
9234182,0.49938577
18053237,0.53162193
11482309,0.482916
5550325,0.5011976
13214908,0.49936044
8188226,0.47741556
7464749,0.47741556
5056793,0.5067233
6922059,0.51191443
8492736,0.51445144
15328945,0.48664403
13215296,0.5369406
465424,0.49936044
212707,0.5067233
13464042,0.51719546
12628903,0.5369406
7792574,0.50431913
950451,0.5178053
8329658,0.47741556
15279003,0.48754627
39681,0.47741556
10661255,0.5067233
17030424,0.5067233
29894,0.46737224
18123804,0.46737224
18345494,0.49938577
3298879,0.5231208
7768956,0.49254036
595136,0.47792822
8467586,0.5231208
10587910,0.4780541
2203836,0.5231208
13982250,0.51719546
8331683,0.4851638
2027592,0.49938577
8058830,0.51719546
8056668,0.49938577
14223013,0.50290674
14012376,0.49876058
16607464,0.51719546
7962785,0.46737224
5492039,0.49876058
7137010,0.50290674
7380366,0.5178053
251695,0.46737224
16790586,0.5231208
18113164,0.46737224
11909475,0.49579233
12975349,0.4827056
1176759,0.48731464
12440762,0.49404305
4348327,0.50290674
4866754,0.50431913
12044261,0.50912523
7265852,0.46737224
12027147,0.49936044
15120209,0.46737224
8386694,0.5231208
360510,0.4971607
9335468,0.46737224
9614408,0.49579233
17302986,0.5067233
17258890,0.48467714
7728395,0.46737224
10104950,0.5067233
1486242,0.51719546
5761602,0.49697584
4004905,0.48453045
17794758,0.49404305
12330098,0.46737224
14302349,0.4872175
18251150,0.46737224
18153628,0.4872175
14547403,0.47792822
14912301,0.48731464
13781289,0.5067233
6242925,0.47741556
16070413,0.492521
18166685,0.49382555
6005637,0.49936044
6943510,0.51719546
10033538,0.48453045
17205149,0.50431913
6926573,0.5272133
14937207,0.47264338
12019591,0.46737224
2005905,0.46737224
15552637,0.51719546
1303130,0.51719546
885120,0.47741556
4096575,0.46737224
8599047,0.5118799
17934560,0.47792822
11780246,0.5067233
8261289,0.50290674
17886107,0.47792822
8480500,0.51394415
14189353,0.51719546
12938850,0.5369406
10125867,0.49936044
6164156,0.5118736
16769262,0.46737224
10995692,0.46737224
1037118,0.5067233
7593302,0.46737224
13543837,0.49936044
13795275,0.50290674
9951921,0.46737224
5555533,0.46737224
879359,0.48731464
11849759,0.48225302
9510845,0.47741556
15264046,0.50729144
10268156,0.48731464
774776,0.46737224
18689496,0.48664403
15504506,0.47274786
2213107,0.46737224
5337824,0.49936044
10554930,0.48731464
9722715,0.48731464
15333827,0.49433517
9649225,0.46737224
8332460,0.48731464
12748639,0.49936044
1770012,0.49936044
13639108,0.49201167
3824820,0.47792822
8866243,0.49382555
17304875,0.49936044
15194831,0.47741556
4388085,0.46737224
14289722,0.4798439
5470337,0.50431913
12990469,0.51719546
12090392,0.47323316
14056220,0.5118799
10504347,0.51719546
83707,0.51719546
18402864,0.51719546
7288710,0.51719546
5062772,0.4872175
5049637,0.48664403
12935850,0.46737224
8095413,0.4872175
6989020,0.5351042
2843682,0.4872175
10552005,0.47741556
4363837,0.5011976
17760343,0.49936044
10436782,0.46737224
4172441,0.5070598
10245194,0.5073618
14204926,0.4957137
12238325,0.51445144
1867965,0.49936044
17523033,0.49404305
9647536,0.5118799
7770274,0.46737224
16896520,0.49876058
4347414,0.47741556
899042,0.51719546
13972212,0.48731464
464430,0.47928137
8369138,0.50915164
11687679,0.49579233
7009938,0.50281596
17717593,0.51719546
372883,0.47792822
1865430,0.47741556
6474302,0.47741556
12541547,0.51719546
760204,0.51445144
13207169,0.51719546
11162560,0.5369406
8828285,0.5067233
14048369,0.48731464
10938556,0.482916
149628,0.51445144
15693814,0.5067233
13902841,0.51719546
9417356,0.47741556
18036135,0.50396794
704400,0.51719546
14330526,0.49876058
13997266,0.5067233
9315082,0.47928137
16820769,0.51719546
13771510,0.4984464
15512633,0.50431913
17003886,0.49936044
1949541,0.46737224
18121744,0.4872175
5550445,0.51719546
13902433,0.46737224
13161985,0.47792822
13316414,0.49936044
17499114,0.49404305
10625269,0.5185057
16423667,0.49938577
8865865,0.49205357
14709727,0.47741556
1645158,0.49201167
10908063,0.4957137
12527384,0.49936044
5966024,0.49917787
12722508,0.47928137
11100272,0.47792822
4609241,0.49190682
6282553,0.47741556
3345189,0.4872175
1905958,0.47741556
15333511,0.48733902
3376761,0.47792822
1486744,0.47323316
10671420,0.5325288
1807240,0.48731464
11640075,0.4814039
2835468,0.5178053
17981449,0.47741556
17888348,0.46737224
15184628,0.5067233
16598291,0.50290674
17585311,0.49936044
16313048,0.5369406
10814078,0.46737224
10015254,0.4872175
14926061,0.5264684
15628956,0.46737224
5614221,0.47741556
10682644,0.51719546
2407631,0.50290674
7910517,0.48731464
6756225,0.48453045
4484062,0.5231208
14397884,0.48649734
18109415,0.49936044
14066935,0.49382555
1142959,0.51719546
10043338,0.49697584
8736500,0.50431913
12710826,0.51719546
5231750,0.47792822
18516795,0.46737224
11917062,0.50912523
15324431,0.4814039
5815953,0.46737224
10655484,0.4872175
9860966,0.47741556
10100046,0.47928137
7078653,0.50290674
3980539,0.50431913
14126510,0.4872175
5282851,0.47323316
9884501,0.5067233
308799,0.47851604
5637625,0.46737224
6043698,0.5369406
5778956,0.49404305
13750855,0.5137882
14871983,0.492521
17150168,0.49190682
15612484,0.49697584
4810637,0.46737224
12481484,0.49936044
14139871,0.49579233
780739,0.49190682
13872028,0.5011976
6030860,0.49938577
17010452,0.49936044
18411594,0.51719546
3793012,0.46737224
7790742,0.47323316
5785783,0.47323316
7327673,0.48731464
4041466,0.5067233
12324538,0.48731464
12188836,0.49936044
14986328,0.47792822
9667370,0.47741556
16384711,0.47792822
7225127,0.49936044
13379438,0.4957137
9704785,0.46737224
6391617,0.48452127
18001113,0.49936044
13983464,0.4723184
4429755,0.46737224
15329165,0.47792822
12376685,0.46737224
4535205,0.49876058
10731659,0.49647143
15935588,0.50431913
12179253,0.4919122
6379679,0.51719546
5884833,0.51719546
7348022,0.48964587
6405959,0.46737224
26648,0.47741556
7325886,0.49936044
9556242,0.5178398
7709763,0.46801078
1558510,0.4872175
9645579,0.5067233
1832831,0.4814039
6698206,0.46737224
8633850,0.51719546
1268809,0.5231208
9473773,0.51251847
15819119,0.48731464
11183051,0.47323316
11570912,0.47323316
3292052,0.5168798
4462790,0.48649734
1044346,0.51719546
10037455,0.47264338
2199500,0.46737224
18359658,0.4872175
7322755,0.51719546
1295791,0.48731464
1833377,0.51719546
18058575,0.49936044
18745147,0.51191443
2234312,0.51719546
2895265,0.47264338
12856439,0.5231208
1960137,0.49018312
18266026,0.4872175
269421,0.51719546
17852395,0.49936044
17954328,0.49936044
18743431,0.5178053
16109810,0.49254036
13169525,0.5231208
15113754,0.517834
5463658,0.47928137
7995905,0.49201167
8037188,0.47851604
8896690,0.49647143
17049997,0.49936044
4964455,0.49201167
16327637,0.51719546
15451571,0.49936044
13253571,0.49382555
16043216,0.51719546
17448963,0.5067233
5588910,0.5369406
7084638,0.48731464
6234311,0.5231208
3045088,0.51719546
10663925,0.47928137
3945448,0.53162503
16662809,0.46737224
7519569,0.5369406
16292737,0.49876058
18514147,0.5118799
10223593,0.5231208
12234861,0.46737224
18428418,0.5231208
7150915,0.49190682
15546685,0.47741556
10822847,0.49404305
11109945,0.46737224
10261959,0.4872175
6040952,0.4872175
10968039,0.46737224
13501588,0.4872175
17271231,0.49936044
6941959,0.5112547
14098923,0.51719546
2793062,0.4776445
8673477,0.51719546
16386681,0.5112547
6282043,0.5231208
1550234,0.47851604
6645681,0.4814039
14934779,0.51445144
4576518,0.49697584
12375631,0.49404305
7107527,0.5067233
14975084,0.511652
6927278,0.4872175
6240749,0.49201167
1551550,0.47792822
10738075,0.51719546
12545269,0.49697584
4662933,0.51719546
5148033,0.49936044
16827210,0.48731464
1894879,0.51719546
17265665,0.49936044
14567302,0.5067233
8437542,0.47323316
18473244,0.5067233
16068778,0.47851604
17204431,0.5325288
5296595,0.5231208
13121150,0.5112547
17449642,0.5067233
13821634,0.4734514
11388281,0.5231208
18415743,0.5369406
14965800,0.49382555
1364444,0.51191443
13026839,0.50431913
15433295,0.5369406
11376540,0.48731464
10677796,0.47268802
5929489,0.48453045
9365592,0.5264684
7668283,0.51719546
17875783,0.46737224
2801017,0.49936044
14656639,0.5369406
1740178,0.47792822
9204892,0.47851604
12179970,0.49201167
11327135,0.46737224
15826416,0.47741556
26349,0.49936044
12419399,0.49936044
2374964,0.49201167
218119,0.49936044
16379942,0.5067233
16154456,0.49936044
15992419,0.49876058
16733471,0.51719546
479929,0.49201167
5953694,0.51445144
5223509,0.4872175
3822383,0.47264338
14406036,0.47741556
9214029,0.49876058
1045713,0.51719546
7235868,0.5231208
393733,0.48452127
10603926,0.51719546
12115881,0.47792822
12642701,0.4982207
9810215,0.50431913
1791296,0.47792822
10279150,0.47792822
15084598,0.49201167
11195416,0.51719546
6060672,0.51719546
6308878,0.46737224
7005329,0.51719546
6186437,0.48694962
6932291,0.5067233
8163493,0.48731464
13958570,0.51719546
8758666,0.49936044
5185582,0.5234517
15696157,0.5231208
18149269,0.5369406
5909307,0.5118799
5784136,0.49190682
10103647,0.51719546
6810933,0.48731464
3025869,0.47741556
16619499,0.47792822
8317069,0.47792822
9550465,0.51719546
10201453,0.52420014
14509072,0.47792822
10750790,0.499999
18254386,0.50431913
11723609,0.49936044
16648961,0.47274786
18061353,0.47792822
18089443,0.47851604
4462210,0.4872175
9290615,0.48731464
12545552,0.50431913
13641732,0.49201167
17519426,0.5112547
17861822,0.49404305
4252908,0.5067233
12973120,0.499999
11997773,0.51719546
5151150,0.51191443
2140923,0.4872175
5598761,0.5067233
17230955,0.50638914
9411908,0.48731464
106084,0.48731464
5804001,0.47928137
16857561,0.5178053
16830001,0.47741556
8345246,0.5067233
13047797,0.5067233
12060330,0.47741556
12205643,0.47323316
9374548,0.51719546
17263486,0.46737224
15785784,0.5067233
6677668,0.47792822
2276046,0.49936044
11235778,0.5369406
1780934,0.48731464
176964,0.4814039
14907368,0.51191443
231785,0.4814039
9420008,0.47741556
8037332,0.47741556
12129758,0.48731464
494414,0.49936044
14677213,0.49404305
2638060,0.47741556
11005889,0.47792822
17717710,0.51719546
13888801,0.517834
3006996,0.47274786
9638134,0.5118799
406113,0.51719546
4503170,0.482916
15860864,0.51191443
15877697,0.49938577
13780820,0.47268802
628035,0.49404305
14708644,0.4872175
2807483,0.51719546
5889668,0.46737224
10700112,0.5067233
17700006,0.482916
157964,0.50431913
2747336,0.5231208
13475238,0.4872175
3490553,0.49936044
17398360,0.5118736
7556965,0.47741556
2564738,0.47741556
16356046,0.49936044
17567004,0.47741556
10121546,0.47741556
16659090,0.49938577
10084504,0.517834
9341707,0.50290674
5932460,0.46737224
5179291,0.49936044
17000319,0.49936044
12903594,0.51719546
5129011,0.51719546
15096115,0.4814039
14812019,0.5067233
3751554,0.47268802
12804222,0.49382555
17334352,0.5067233
3040126,0.4976734
1938409,0.51913095
12173696,0.49404305
17677842,0.46737224
10576721,0.5231208
5672859,0.5070598
10955038,0.46801078
696230,0.47792822
13192744,0.5118799
7107092,0.48665392
5568888,0.47851604
933153,0.5178398
13154243,0.46737224
7066686,0.5000243
18009025,0.4691856
9690812,0.47851604
4587417,0.51719546
17378738,0.5264684
2382761,0.47741556
12206070,0.49697584
11741146,0.49936044
2743939,0.5231208
10730713,0.5067233
12620612,0.51719546
1416611,0.5067233
10391766,0.47268802
5642899,0.4798439
17642738,0.4872175
8703314,0.517834
15062980,0.51719546
487957,0.46737224
7585677,0.46737224
18723382,0.5067233
2968430,0.47741556
860215,0.47851604
10959714,0.4814039
562645,0.5369406
10241945,0.47792822
15108334,0.51719546
16339941,0.49201167
9452851,0.48862714
6589675,0.51719546
8147744,0.48731464
16726367,0.46737224
17740537,0.50431913
12429759,0.47741556
8819708,0.46737224
5422133,0.49936044
1482637,0.49697584
8806030,0.51191443
731790,0.46737224
17967562,0.47741556
11169735,0.49579233
17192322,0.48357594
9162731,0.47802997
9228408,0.5011976
13890336,0.50431913
3044040,0.47323316
4125123,0.49936044
5538446,0.46737224
3358268,0.48731464
16421528,0.48731464
4315704,0.499999
3190491,0.49579233
6381628,0.48731464
9501815,0.47928137
663383,0.47323316
3543773,0.5231208
4380293,0.51719546
9093063,0.4872175
12404611,0.51719546
1859568,0.5067233
17011312,0.4872175
2078609,0.5231208
10270769,0.47792822
14756629,0.5196238
15709477,0.504909
8347268,0.50290674
9889709,0.51719546
5626684,0.47323316
14584440,0.51719546
16533746,0.5004902
13572401,0.49936044
11823651,0.49936044
5775221,0.49985462
2442044,0.48731464
1939780,0.49382555
11556751,0.49201167
3548277,0.46737224
3126577,0.4872175
17618074,0.49595362
6557865,0.51719546
9665066,0.47741556
18133808,0.5067233
4685348,0.5369406
8552303,0.49201167
5475208,0.48452127
16809459,0.46737224
11863588,0.49201167
9789672,0.49936044
15814866,0.4851638
5867782,0.49936044
17695422,0.5118736
14106495,0.49938577
11295076,0.51719546
3548682,0.47268802
1789238,0.48731464
242630,0.51719546
16950072,0.48665392
2029276,0.5035654
6775274,0.48094442
18358276,0.49404305
5524884,0.49938577
16162012,0.49936044
14310037,0.49382555
5256146,0.51719546
11659490,0.4872175
5483686,0.46737224
1566440,0.5231208
14104611,0.50290674
7453578,0.50431913
8158446,0.49404305
9539808,0.5118799
3510587,0.51719546
11380842,0.47741556
4278417,0.51719546
7265304,0.5231208
1385359,0.49938577
2527996,0.5143083
1538834,0.50431913
11873441,0.4791546
12126132,0.48731464
4881491,0.46737224
3461461,0.5118736
14170062,0.48467714
11696226,0.47323316
16602943,0.49404305
12211693,0.46737224
13540670,0.48731464
1204733,0.48731464
12042845,0.48649734
10902956,0.5369406
14561,0.5067233
3406932,0.5067233
12552942,0.4814039
2095671,0.47851604
7806328,0.49190682
16137237,0.51719546
9827087,0.4872175
17515917,0.46737224
14425959,0.48453045
5685611,0.47323316
8383555,0.51191443
8700544,0.50431913
7278727,0.51719546
239999,0.5369406
958420,0.49936044
16949357,0.48467714
2957428,0.49382555
2698849,0.4814039
10063459,0.49382555
264592,0.51719546
1625656,0.49201167
10178482,0.48731464
14561795,0.46737224
13169796,0.49936044
14266942,0.50937647
784285,0.48754627
14520197,0.5240643
10235506,0.49254036
15051470,0.5231208
15839592,0.46737224
9612301,0.4872175
7956619,0.5067233
9379713,0.46737224
4861760,0.49404305
8787063,0.5067233
7090,0.5118736
5071253,0.5178398
4352565,0.5067233
18616018,0.48452127
7131893,0.48452127
5742057,0.47851604
9782377,0.47741556
1264506,0.49936044
12133524,0.46737224
1623916,0.47274786
10231235,0.51719546
13259962,0.49404305
166509,0.46737224
6849342,0.50281596
12739184,0.46737224
9974598,0.4872175
7750894,0.47741556
1015032,0.5369406
14054825,0.47741556
3858616,0.5067233
9192277,0.5231208
13265478,0.5231208
9610944,0.51719546
9936174,0.47268802
263630,0.49254036
13856681,0.49201167
12825707,0.48731464
7689648,0.46737224
16750450,0.517834
14720549,0.48731464
9686668,0.48731464
1384789,0.5067233
12239869,0.5345385
3397325,0.49936044
2099553,0.50290674
17036690,0.49936044
8791484,0.5369406
9374858,0.4814039
1143545,0.48731464
393688,0.47323316
4949573,0.49936044
4388143,0.4872175
17642008,0.5067233
400117,0.50431913
9769294,0.5067233
12958889,0.5231208
9325960,0.5035453
6525775,0.47741556
1045287,0.51719546
3995840,0.5067233
18763652,0.5231208
10041461,0.47741556
3783730,0.49936044
173638,0.5369406
2318450,0.47741556
14599391,0.50431913
14727032,0.46737224
7101083,0.51719546
509511,0.49936044
13152491,0.49936044
14963859,0.50946486
8790984,0.46737224
14362867,0.49201167
4211187,0.46737224
7756876,0.48731464
9666130,0.49936044
7405780,0.48862714
4105330,0.51719546
12176573,0.5178053
9182726,0.46737224
7904288,0.5369406
13230004,0.47741556
7246409,0.5067233
1880487,0.49018312
12515744,0.4798439
13546430,0.49936044
2336132,0.51191443
15795003,0.48731464
6320883,0.5118736
112736,0.49938577
9679716,0.47741556
16504154,0.49938577
12352105,0.50431913
1515944,0.5067233
8825923,0.47792822
15398775,0.49647143
9135428,0.49938577
11150095,0.47741556
16844934,0.4814039
12651033,0.47323316
12270012,0.5264684
18172924,0.47851604
9175033,0.49936044
13441609,0.47792822
7232622,0.49190682
8572511,0.47792822
1964824,0.49201167
4665857,0.5316596
1636908,0.46737224
3190846,0.48731464
17841222,0.49876058
1284048,0.48731464
715541,0.51719546
5405632,0.49201167
10819985,0.49579233
8740174,0.47323316
1988233,0.50431913
722669,0.47851604
8818295,0.49404305
13567045,0.5231208
6891119,0.47274786
6337866,0.51719546
7793924,0.49419898
8787709,0.51719546
3080464,0.51719546
4229892,0.46737224
14097060,0.49404305
15770646,0.4814039
10786390,0.5067233
214591,0.51719546
8654859,0.47792822
12499477,0.4872175
10418990,0.50431913
18557822,0.46737224
18380528,0.49936044
12702300,0.50290674
12331496,0.5178398
11908750,0.49201167
8534851,0.5011976
16576326,0.47741556
8152221,0.46737224
4161477,0.49579233
4215474,0.4851638
10023839,0.5231208
17914932,0.5011976
12160485,0.49936044
8105032,0.47792822
1301728,0.48649734
6510220,0.47851604
17106812,0.5067233
6345639,0.49938577
13161164,0.4872175
569563,0.46737224
14851487,0.5231208
14165694,0.47792822
9568420,0.47928137
9146814,0.46737224
2686895,0.49404305
15979778,0.47741556
13488592,0.50431913
637775,0.50431913
3918632,0.5231208
77179,0.48731464
6558545,0.53162503
9385211,0.4872175
7475255,0.5067233
11177967,0.46737224
5751303,0.50884527
9551846,0.46737224
12538727,0.49243316
14148965,0.5369406
6095889,0.5369406
5623148,0.48785603
9890273,0.5231208
9414359,0.51719546
7258308,0.5231208
15176122,0.46737224
12613816,0.49936044
17014448,0.49201167
11041350,0.49936044
12279105,0.50290674
7333692,0.49936044
13308694,0.47741556
7505595,0.51719546
11818268,0.5118799
7442017,0.49419898
15638365,0.49936044
6846788,0.4872175
4604700,0.5067233
3713110,0.51719546
2528314,0.47792822
9584956,0.5067233
16738319,0.47802997
13409459,0.50290674
2023823,0.5369406
15668711,0.49404305
9812083,0.47274786
627339,0.47792822
14482352,0.47792822
5511551,0.47328192
945850,0.47268802
2858676,0.47741556
9632534,0.47268802
7621979,0.47792822
17425785,0.49647143
15074977,0.5118736
8120971,0.48731464
16503581,0.47851604
10940378,0.47856677
15486112,0.5231208
2044730,0.5067233
1586063,0.47274786
9638885,0.49876058
6572648,0.49201167
912233,0.49201167
11004147,0.4872175
1397701,0.49936044
18484215,0.50431913
4947937,0.46737224
14591211,0.51719546
17886232,0.52037686
11220519,0.47741556
3820637,0.4814039
9173510,0.46737224
16456735,0.47792822
7609086,0.50431913
18155434,0.5118799
14082661,0.5264684
17735845,0.49404305
17258538,0.51719546
1322737,0.4872175
11499255,0.47274786
3500845,0.47851604
6258691,0.50431913
16870443,0.49201167
6555594,0.5369406
985686,0.52256113
13275453,0.51187676
8451098,0.49190682
12575176,0.49936044
6425658,0.5067233
4973303,0.49201167
15884064,0.49201167
178079,0.50431913
13313250,0.46737224
1700165,0.51719546
14299425,0.51719546
2167004,0.46737224
14333567,0.51719546
10106377,0.49938577
2941537,0.5231208
15632664,0.4814039
5446662,0.49697584
14442225,0.47851604
3174033,0.48731464
14778035,0.51719546
5425195,0.49201167
10614637,0.49936044
10043150,0.46737224
11218902,0.49936044
7920992,0.5231208
10857823,0.47928137
12785403,0.49936044
5863999,0.4797416
4644272,0.5231208
7442698,0.49201167
17041871,0.47792822
10677464,0.49936044
9194383,0.49404305
15375979,0.5309999
2031290,0.47851604
7892970,0.47741556
6927515,0.48225302
7343320,0.5067233
13507715,0.50281596
11402066,0.49936044
6588029,0.48452127
3609762,0.5067233
4703781,0.47792822
10975753,0.4872175
9350819,0.48731464
1555654,0.46737224
10190298,0.5369406
2406315,0.51719546
1739276,0.4814039
7000604,0.49938577
11338353,0.50290674
10543611,0.5178053
3074994,0.5231208
12107183,0.5067233
10007837,0.49936044
2629355,0.5264684
12277985,0.5102445
14050615,0.49938577
1577572,0.51719546
4845961,0.5067233
11145719,0.49938577
2939346,0.46737224
18227485,0.5102445
17162773,0.46737224
18473775,0.47741556
16120594,0.49936044
7713308,0.49190682
14384279,0.5118799
18201716,0.5179528
11079003,0.47323316
11998009,0.46737224
16127162,0.47792822
17601351,0.5118736
4905683,0.5113238
15611108,0.48453045
2135047,0.47323316
4187394,0.46737224
9712426,0.5143428
12648821,0.49936044
4067673,0.51445144
17134514,0.48731464
15680625,0.5011976
4983099,0.49201167
13451904,0.5067233
13780774,0.5067233
1855643,0.48731464
18730955,0.47792822
9922495,0.46737224
3010187,0.5264684
14775075,0.47792822
10777314,0.5129795
6334532,0.51719546
1076290,0.48453045
10006334,0.47741556
4792668,0.49190682
8114194,0.46737224
16592157,0.47792822
13268697,0.4872175
14190762,0.49876058
6910442,0.51719546
2159736,0.4872175
2129688,0.49404305
7488659,0.51719546
9847863,0.49404305
13178506,0.49382555
17727618,0.4780541
10539018,0.49938577
2385800,0.5118736
1257830,0.4814039
10404654,0.5015706
3575816,0.4872175
9424135,0.5369406
1018026,0.47928137
8726579,0.5067233
16104282,0.51719546
3403787,0.49936044
6328843,0.49936044
8289260,0.5369406
5988529,0.49936044
18358305,0.5369406
7348556,0.5231208
5032989,0.48731464
11114303,0.47268802
16162582,0.53162503
10213481,0.48453045
11104419,0.48731464
14027727,0.47741556
1544157,0.50468594
2651536,0.49936044
1629684,0.47268802
16429548,0.47741556
16366388,0.5231208
6976814,0.4814039
16047759,0.47851604
9084319,0.51719546
13564954,0.47792822
921969,0.47741556
6729134,0.47928137
13362689,0.5118799
14284128,0.51719546
2592465,0.46737224
2983842,0.51719546
17544990,0.49936044
5516330,0.46801078
18159414,0.49201167
11805687,0.49579233
8597013,0.50431913
16612966,0.51719546
2623283,0.49583703
4870903,0.49404305
5069895,0.5059937
59451,0.47928137
8309351,0.49201167
17917196,0.48997462
16354259,0.47792822
4600701,0.47792822
8085948,0.46737224
8900443,0.47741556
1195213,0.47274786
5847921,0.5231208
1427286,0.48664403
12228327,0.51719546
878679,0.51719546
7552355,0.48452127
7926542,0.46737224
12405551,0.49936044
12086693,0.5067233
5803827,0.47792822
16774697,0.47741556
6037025,0.47741556
17279843,0.51719546
12336693,0.5073618
7532746,0.46737224
16204431,0.49404305
18078832,0.51445144
11214804,0.51719546
7369584,0.47323316
41196,0.48731464
3430676,0.46737224
6517850,0.51719546
10476815,0.47741556
14172109,0.48467714
17799705,0.47792822
17005273,0.47741556
4262675,0.49201167
17293139,0.49876058
4769453,0.4798439
16473707,0.51719546
12612994,0.4798439
16588817,0.47741556
3536992,0.49382555
3764855,0.5067233
11498156,0.4872175
3757791,0.49201167
8411321,0.48731464
10330674,0.517834
14798531,0.4814039
4011226,0.47323316
13514486,0.51191443
5553533,0.49201167
12318352,0.47268802
16878116,0.49404305
10290572,0.46737224
2620098,0.47792822
18550714,0.47792822
7217665,0.48731464
2775645,0.5369406
4154018,0.47741556
13339090,0.5231208
2586904,0.4872175
14511404,0.51191443
1627454,0.499999
13451897,0.46737224
13663936,0.5102445
14209838,0.47741556
5831867,0.49201167
13168737,0.5231208
13520933,0.47851604
16742742,0.49201167
14664626,0.51719546
9466416,0.47792822
5546582,0.51719546
7616751,0.49404305
1881015,0.5369406
398303,0.47264338
9396155,0.51913095
17248212,0.49697584
18052584,0.5369406
14004451,0.51910555
2063041,0.48665392
14970515,0.49633557
12509358,0.5369406
7092590,0.48452127
2185870,0.46737224
1435012,0.49936044
16634023,0.51719546
10573482,0.49876058
6946476,0.47741556
15943255,0.5118736
16923249,0.5067233
9882934,0.49579233
6481533,0.5118736
5056258,0.47792822
2676798,0.50290674
15282232,0.5264684
15481235,0.48731464
12750647,0.51719546
11144410,0.49382555
8935758,0.49455655
17005559,0.47741556
10638827,0.48733902
4993699,0.51719546
2279127,0.46737224
15331698,0.49404305
13298074,0.49201167
9297530,0.47741556
14520334,0.46737224
7868015,0.48453045
4210629,0.49936044
5214137,0.47741556
10364656,0.5369406
430354,0.4798439
6681619,0.49936044
8528497,0.4814039
1691877,0.47792822
4393694,0.47741556
5456237,0.50884527
7984689,0.49876058
14070239,0.4780541
11372006,0.50431913
16954172,0.49936044
9886711,0.47741556
11274052,0.5231208
5808050,0.46737224
16984750,0.48649734
11543824,0.47323316
15154636,0.50290674
11730126,0.47928137
4949432,0.5067233
8533183,0.5067233
7147861,0.49455655
5879200,0.47274786
7646017,0.48453045
15441956,0.46737224
11413627,0.47792822
1355466,0.5231208
5209573,0.47741556
17770636,0.5067233
7464534,0.4872175
4978265,0.48731464
2619108,0.5231208
17432033,0.5073618
8152140,0.46737224
14688069,0.4851638
4822460,0.51719546
157245,0.47792822
17137709,0.50915164
18139719,0.5067233
1647437,0.51719546
7527291,0.48452127
6172255,0.4971607
1829489,0.5118736
1090085,0.48467714
9613524,0.5231208
8864253,0.47332656
5999192,0.50290674
3463494,0.47268802
6386451,0.482916
14503704,0.49876058
11326034,0.49936044
117546,0.4872175
3728511,0.4814039
17176857,0.5118736
2813065,0.48467714
16391582,0.46737224
5442227,0.49936044
11452746,0.4814039
9061498,0.47741556
10805634,0.49936044
1308884,0.49936044
1140848,0.46737224
12782701,0.46737224
7585570,0.48731464
17337446,0.46737224
7440846,0.4872175
2431472,0.47792822
9025443,0.49936044
12550349,0.49936044
12109874,0.5369406
1759673,0.49697584
13389861,0.5118736
15719831,0.51719546
2341032,0.47851604
6824116,0.5178398
16621841,0.5185057
17776187,0.492521
17035887,0.5369406
7522755,0.49936044
16874919,0.47274786
18015181,0.48731464
2938321,0.49404305
13373228,0.49936044
12595394,0.51719546
18726854,0.49404305
13051312,0.49254036
12024102,0.48453045
16858672,0.51719546
5856380,0.5067233
17469454,0.51719546
9716063,0.47741556
15395058,0.5067233
1453521,0.51719546
13348314,0.49936044
16446856,0.4872175
11086382,0.47264338
778748,0.46737224
7352540,0.49936044
4354206,0.46737224
5815990,0.47268802
5683854,0.49254036
7802707,0.5231208
17851937,0.49579233
14661022,0.46737224
4490100,0.48733902
9300008,0.499999
14028943,0.49936044
9685530,0.48731464
17640115,0.49404305
6590867,0.48453045
11247043,0.5231208
4202740,0.49404305
6890685,0.5231208
16965717,0.4979282
1166125,0.47792822
5449915,0.48731464
12089680,0.47274786
12494767,0.49938577
993333,0.47323316
2618005,0.47792822
11773102,0.49404305
18618929,0.49201167
10110933,0.49455655
11076870,0.51719546
5942773,0.48731464
13934437,0.49936044
11833145,0.46737224
4996156,0.49201167
3062841,0.48731464
7775866,0.46737224
1573778,0.5231208
5691621,0.47792822
8186719,0.47792822
16599949,0.49697584
4244669,0.5118736
12656377,0.46737224
12260403,0.47792822
14921003,0.5067233
14035922,0.5067233
16801592,0.51719546
17224150,0.51719546
14149505,0.51719546
17218974,0.49404305
3341586,0.48731464
17979020,0.5067233
15589865,0.49579233
5272787,0.48467714
17709166,0.51719546
4139719,0.47741556
17334612,0.48665392
15997483,0.49936044
6454355,0.48733902
5475946,0.49936044
15698944,0.47741556
10560547,0.51719546
16650705,0.49697584
18283397,0.5067233
2709133,0.47323316
13651441,0.4872175
14747102,0.51191443
15206134,0.49595362
15918370,0.5231208
2525399,0.47792822
8122831,0.49936044
2904622,0.48731464
15354082,0.4872175
15244496,0.5067233
